Source.Name,Statement,Output
tamil,      ,unknownstate
tamil,Haters Kila avlo Peru irukkanga eppudra mela vanthe VJSAthe kila irukkrava kitte keluda  Masss reply,unknownstate
tamil,Varla varla varalam vaaa bhairava sooooooooperrrrrrrr,Positive
tamil,Marana mass suriya sir ee kola mass uuh,Positive
tamil,Ayesha looks likeporn star Dani Daniels  like who agrees,Negative
tamil,Shankar Rajini Akshay Kumar AR Raghuman world record,Positive
tamil,Lets make it 30M  kabali Kaala and now Petta,unknownstate
tamil,mari chamy  i like ajith kumar,Positive
tamil,keka love from telugu rajini fans,Positive
tamil,Song keka nala iruthuchi bt video mokka,Mixedfeelings
tamil,Thala mass But court room perusa irundhurkalam,Positive
tamil,Nee velaiyadunathu yanta illa yaman ta  theeriiii,Positive
tamil,Aiiiyyyyooo yemmaaaavvv trailer ahhh veri thanamaa iruke,Positive
tamil,                      ,unknownstate
tamil,       ,Positive
tamil,Makkal  Rajini padam nadikiradha niruthu illaina un dowsera kilichi ammanama vitruvom Maanam pona Arasiyal sideaey vara mudiyaadhu paathuko,Negative
tamil,Naan vandhate solle tirungu vandhate yenne,Positive
tamil,99K left for 600K likes,unknownstate
tamil,Yuvan music vera level nuu soltrivinga like potungaa,Positive
tamil,Yogi babu hair cut climax scene la,Positive
tamil,Waiting thalaivaaaa marana waiting  by Surya rasigar mandram trichy ,Positive
tamil,Keel jaadhi mel jaadhi fight asusual,Negative
tamil,sathiyama idhu police movienu nambave mudiyala si to international cop mudiyala da sami indha partlayavathu suryakum anushkakum kalyanam agumanu theriyala but singam 1laye kalyanam aeruchu idha eathana surya fans note panunenga nu theriyala let we see surya anushka marrege,Mixedfeelings
tamil,I support 20noi support Indian Cinema,Positive
tamil,Die Hard surya fans hit like here,unknownstate
tamil,Bairava teaser therikkudhu     Seeema Diwali treatuuuu    Sweeta Vida semmaya irrukku,Positive
tamil,031 singam puli sir sema ya erukaru pa,Positive
tamil,Yeneke yennomo intha trailer kinemaster la edit panna mari irruke editor namba alla irrepare pola,Positive
tamil,Onga mersal kaatukulla yedutha gramathu kaathabut yenga thala Hollywood style la paadoyeduthirukuraaru daaamesal ellam kall thusuda daipaara yenga thala bike stunt ta,Positive
tamil,          ,Mixedfeelings
tamil,kotha un padam wast da mokka da,Negative
tamil,Ngk Oda kapaan teaser nalla iruku,Positive
tamil,Vada Chennai padathula  Rajan oorla vantha vetuvia nu oru ponnukita kepan apo vantha vetuvan solum antha ponnu appo varatha santhosam thropathi padathula ketha mannu ponnu mukiam Kai vecha vetuvanu solum pothu ananthama iruku antha vunaru vellatum Im happy n proud ,Positive
tamil,overa iruku and editing illa konjam speed illama iruku,Mixedfeelings
tamil,88M views in few hrs hope 9M views,unknownstate
tamil,          ,Positive
tamil,Wow   thala love uuuuuu,Positive
tamil,pengalukaga intha movieapadilam nadakathu nadakavum kuduthu thala da,Positive
tamil,Parava illa nalladhan irukku dialogue is good,Positive
tamil,Surya sir fans hit like minimum 300 k,unknownstate
tamil,Waiting for 10M views 500k likes,unknownstate
tamil,tha  Remake na Ippadi irukanum,Positive
tamil,yaarukum adangaatha ajith groups oru like podunga,Positive
tamil,Any Under 25 Age Rajini Fans hit Like,Positive
tamil,Yevalavo Peru rajini Pera use panni Mela vanthurukanga ippo neum yethuku da intha manaketta polapu,Negative
tamil,                       ,unknownstate
tamil,Yethaiyum copy pannala but romba mepokka erukku,Mixedfeelings
tamil,Yaru intha moviekaka wait panravanga like podunga,Positive
tamil,Its look like big size anabelle,Positive
tamil,Unmaiyila udhayanidhi oru saico thaan ivan padam yellam oru naalum odadhuyellarrum indha padam paaka vaiyasana kelavanugalaiyellam veetula vittutu vandhu paarunga including Stalinsame dialogue he tweet to rajini sir idhu yeppdi irruku neeyum oru naal kelavan aagathaanda pora appo nee 20 padam kooda nadichurukka maatta 150 padam mela nadicha super star rajini sir pathiya pesura naaye,Positive
tamil,super vijay theri marana waiding pa,Positive
tamil,Dei ennada panni vachurkiga Kangana as a Jaya lalitha  doesnt make any fukin sense,Negative
tamil,                       ,Positive
tamil,the song suits for VIjay Anna  Thalapathy daaaaa ,Positive
tamil,Bigil Fans Thalapathy Veriyans Hit Like,unknownstate
tamil,Jai ajith  Jai ajith  Sena,Positive
tamil,09 la enna pa hindi ingaum Hindi ya,Negative
tamil,G V PARAAK THALAPATY  SIRRRRRR  I AM WAITING,Positive
tamil,Bigil      like  Kaithi  Comment  Enaku kaithi dhaan pudichiriku,Negative
tamil,       ,unknownstate
tamil,Vijay fans support eppovum iruku ungalukku surya fans,Positive
tamil,            r           ,Mixedfeelings
tamil,                        ,unknownstate
tamil,      ,Positive
tamil,700k plus likes pure mass and class,Positive
tamil,Sema trailor oru padam partha feel tharuthu good work super all the Best surya sir oru sema hit theva padathu unga mass ya  kaaata,Positive
tamil,ACTIO N   KING  ARJUN,Positive
tamil,Irungada enga Annan Blue satta review solatom,Positive
tamil,Enda itha trending la podala somberi Youtube pasangala,Negative
tamil,Oruthar meala neenga viswasam katrathukaga inoruthara yen asinga paduthiringa puritha guys purinjavanga like panunga but sema mass,Mixedfeelings
tamil,Oru Vela ellam avan seyal padam maathiri irukkumo,Positive
tamil,ethula kuda hair dye adikkama nadichisavadikrarea,Negative
tamil,Uyiroda ilaadhavangala abuse panradha first stop pannungada,Negative
tamil,Vera Vera leval thalaiva surya anna massss,Positive
tamil,Jaathi Perai Solli Comment Podum Dewidiya Pullaiga Amma Pundai Saarbaga  Vaalthukal,Positive
tamil,    ,unknownstate
tamil,Oru oru frame um therikkudhu,Positive
tamil,       ,Positive
tamil,MOKKA ACTORS PAKKA MOKKA TRAILER VJ PAANS GONNA BE SASI A MOLLYWOOD FILM LOVER,Negative
tamil,      ,Positive
tamil,Dai enna da alrum oruaoru pera soli valthiringa enga da eruthinga evolo nalla eppa ,Negative
tamil,Thalivanee thokka matta thalaiva thairiyama sanda podu,unknownstate
tamil,Waiting 4 blue sattai  Tamil talksss,unknownstate
tamil,Intha trailer ku poi dislike podringale sila peer neenga video va pakkamathane pottinga ,Positive
tamil,mothathula rendu peraiyum vachu siriyo siri sirichutinga,unknownstate
tamil,Wow Vani Bojan   But Acting nu vandhuta Enga  Madhi  uh aduchuka aale ila,Positive
tamil,Title um content um different aah irukkum pole,Negative
tamil,As str av vs all semma masss vera level  iam waiting,Positive
tamil,Earphone la U1 Bgm kekum pothu Vera level,Positive
tamil,     ,Positive
tamil,Community vendam nu sollura naingala Munna clg la free quata vendam  govt jop la special quata vendam nu solungada papom apa community venum society govt jop kidaichi vanthathum vendam,Mixedfeelings
tamil,Tha  Verii Da   selvaaa  u1  Combo,Positive
tamil,               ,Positive
tamil,                       ,Positive
tamil,Omg omg Mindblowing Awesome Enaku solla varthee varala Avloo super,Negative
tamil,      ,Positive
tamil,Had no idea wed get an indian power rangers movie this soon,Positive
tamil,Like  SURIYA Kaappan CMD  Dhanush Asuran,Positive
tamil,kole gandule irruken mavane kolleme vidde maten    Semma dialogue,Positive
tamil,Waiting Im Hiphop Tamilzha big fanzz,Positive
tamil,What did you say Meera Krishnan What did you tell him Goosebumps,Positive
tamil,Enga appa military da oodi vilayadava sollitharuvan  Semma masss dialogue ,unknownstate
tamil,Love u viji anna Blockbuster trailor,Positive
tamil,I love you lokesh kanagaraj and karthi,Mixedfeelings
tamil,      ,Positive
tamil,Underrated Actor But Avaruku Time amaiyala,Positive
tamil,Apdilam nadakathu nadaka koodathu  Thala voice vera level,Positive
tamil,Marana maasss  10 Jan  VISWASAM ennaaga pogudho,Positive
tamil,  king of the king,Positive
tamil,20mins 465k views oh my,unknownstate
tamil,         ,Positive
tamil,Semamanirathnam mass katitingabig cast Crewungalala matumthan ipdi handle Pana mudium,Positive
tamil,Vera level la iruku Waiting for release,Positive
tamil,punda Mary eruku trailer  Siva nalla vechu senjutan ajika vaa,Negative
tamil,Pink ka vida marana mass suhh trailer,Mixedfeelings
tamil,mokka padam tharuTHALA padam theatre la paatha kaasu waste uh six pack lam illa family pack mattumeh avar vaithullarBulgaria kumar ai nambha vendaam,Negative
tamil,yuvan  selva combo na  summava,Positive
tamil,14 million views varalaam varalaam vaa bairavaaa,Positive
tamil,      ,Positive
tamil,Yov 11 manikku trailer nu sollitu 1030 ku vidriye  unna mathiri periya manushanukku ithan alaga,Positive
tamil,Hey ithu talking tomla vara music thaaneathaan bgm engayo ketta maari irundhutho,Negative
tamil,Waiting to see this on screen fdfs but thalaivar padatha enaiku fdfs olunga paakurathuku but enna aanalum naan paapen,Negative
tamil,Tamilaas ippo podapora like le ulagame thirimbi paakanum da thalaivar all time mass nu theriyanum,Positive
tamil, ama ama suyama sintheenga da    Batman ah en da ipdi copy adikirenga,Positive
tamil,Deepa maari irukuthu not like as Jayalalitha,Negative
tamil,        ,Positive
tamil,kotha mass da thalapathy mass da,Positive
tamil,To Haters Ungalku comfortablea illana neenga kanna mudikalam,Negative
tamil,Palaya bhatsava partha mathiri irukku  awsome,Positive
tamil,Thalaiver fan ovvoru views ovvoru like varanum,unknownstate
tamil,KaithiDiwali Karthi acting veriya irukum pola,Mixedfeelings
tamil,Bat man  trailer patamari iruku,Positive
tamil,Trailer Nalla erukku But padam oduma,Positive
tamil,Ennada trailer loose uh koodhi maari itukku,Negative
tamil,Dhanush Anna what a Screen presence Paaaaaaaaaaaaah Sure Blockbuster Asuran,Positive
tamil,Ayoo I am eagerly waiting  Manikandan  Kani anna,Positive
tamil,                ,Positive
tamil,Ayyyo thalaivaaaaaa Padam vera level   Asurathanama sutharan  Oru oru scene vandhutu vandhutu podhu,Positive
tamil,thirumpa thirumpa yaru ellam paththinka trailer ah sema thala,Positive
tamil,Mass trailer Yaa apo film epadi Irukum wow I am wating,Positive
tamil,I think Akshara ku pair aa Dhuruv Vikram nadachirukkalam,Negative
tamil,Thala mass pakkka masssss thala da,Positive
tamil,Adeiiiiii inda chellakuttyPetta apadiye thokunga da,Positive
tamil,Vera levelI like it so much,Positive
tamil,Bigil trailer ku yarulam marana wait panringa like here,Mixedfeelings
tamil, 2                         BC        ,Mixedfeelings
tamil,        I am SC,Positive
tamil,Sahoo teaser ah adichu thookalama thala fans ,Positive
tamil,011 how many u notice Samthurakani wow,Positive
tamil,      ,Positive
tamil,Youtube la trend panni power ahhh katunga,Positive
tamil,Oruthar kita katura viswasathukaga Innoruthara en asinga paduthanum,Positive
tamil,This movei is just like  ellam avan seyal,Negative
tamil,Ennada nadakuthu inga kutty infinity war ahmarana mass,Mixedfeelings
tamil,Ethu varaikum mani rathanam edutha ella padathaiyum saethu vachu pakuramariyae enaku oru feel varuthu,Mixedfeelings
tamil,Thala ya thavira vera yarum intha role ku set akathu,Positive
tamil,ungaluku vaiyasagalasolli 15 varusam irukumrocking thalaiva,Positive
tamil,Yepodaa Dec20 AgumWaiting La Veri yeruthu,Negative
tamil,Na vijay fan but Surya Anna trailer super,Positive
tamil,Padathula herove Illa pola ellam villanungaa than,Negative
tamil, underwear  what a style in dialogue delivery,Positive
tamil,Super super kola masss action Suriya styles super pakka masss,Positive
tamil,               ,Positive
tamil,         ,unknownstate
tamil,ktha  ithukum  dislike ka ponduls,Negative
tamil,Yarellam krish and batmana indha trailerla pathingaHit like,Positive
tamil,           ,Positive
tamil,         ,unknownstate
tamil,Dr vaseegaran dan villain ah ,Mixedfeelings
tamil,Ithula like vangurathuku yenda ipdi comment panringa iyooo,Negative
tamil,        ,Mixedfeelings
tamil,Sasikumar samuthrakani brothers combo pidichavanga like podunga,unknownstate
tamil,          ,Mixedfeelings
tamil,Bro idhula era  ava kabali le era andha kabali varasolura,unknownstate
tamil,Nan mahan alletheetanMadras siruthai ithukku appuram ethu enkira kelvikku badhil kaithi,Positive
tamil,           ,Mixedfeelings
tamil,          ,Mixedfeelings
tamil,America ippa epdi irikumnu theriyumaa ,unknownstate
tamil,     ,Positive
tamil,mass trailer daahhenga thalapathy than daaahh topsuperb thalaivaa,Positive
tamil,Bro august  8 ku release  panunga ajith padam flop akum,Negative
tamil,Innaiku 13 million views varum nu solravanga ,unknownstate
tamil,Black sheep kutty moonji vivek fans hite like,Positive
tamil,BGM adungamaru movie la vara maariye irukuada ore music director uh,Positive
tamil,Thaliva semma dialogue vera leavel,Positive
tamil,             ,unknownstate
tamil,meme creaters nu kune alavu yeduthu senju vaccha maari teaserbharatha semma da yeppo varum nu sollanunaa,Positive
tamil,I am Karnataka Jayam Ravi fan,unknownstate
tamil,thalabathy na athu enga ilaya thalabathy than,Positive
tamil,U1 rock but 105 irumbuthirai bgm maathurie iruku,Mixedfeelings
tamil,Konjam othugi iruu illa paathungi iruu varathu ThalaivaruuPetta Paaraaakkkkk ,Positive
tamil,Stunt rope theriuthu parunga da makku vfx teams,Mixedfeelings
tamil,More than 20 times paathavanga mattum like pannunga,Positive
tamil,       tamilrockers la ,Positive
tamil,2 million cross panniduchu Innu update Aagala,Positive
tamil,Night mothama repeat panni teaser 6sec mattum paakkuravanga yarellaam,unknownstate
tamil,Sema So funny film Jayam ravi,Positive
tamil,Love ah sollaq vekkam paderuvan Valzha vei vekkam paderannu arthemnga Hehexx All dialog are mass 3 ,Positive
tamil,Sk anna fans and aruvi fanss,Positive
tamil,coin rotate semma massssss  anna,Positive
tamil,Karthi sir u r made  Thank u  Super star change illa semma style marna mass nadippu,Positive
tamil,Kandipa kaithi hit agum I am thalapathy fan,unknownstate
tamil,     3,Positive
tamil,Yuvan mass nu solldravanga like panunga,Positive
tamil,        Awesome thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Negative
tamil,thalaadaa eppavume gethu thanda vera leval superb,Positive
tamil,ajith Sir neenga Vera level sir,Positive
tamil,                ,Negative
tamil,Kekka bekka short film copy adichutu perumai ya poduranunga paru movie ya,unknownstate
tamil,ULAGA SUPER STAR THALAPATHY FANS WISHES SURYA,Positive
tamil,Rest in peace Dislikers Ungalukkulaam entha padamthaa pudikkum Ke koo pasangala,Negative
tamil,036 hei idhu ve meedhi kaasu thaanda,unknownstate
tamil,                  ,Negative
tamil,final dialoguesila illa pala per ku purijirrukum,Positive
tamil,NGK Songs  ThandalKaaran Super Thimiranumda Mass Pothachalum Marana Mass Anbe Peranbe Nice  Nadippin Naayagan SURIYA  Yuvans  ,unknownstate
tamil,28 Millions HaInnum Konja Nerathula 3 Million AgidumBcz Trailar Apdi,Positive
tamil,prayfornaesamani,Positive
tamil,Thalapathy Bangamm seripuu Thalivaaa  Thala ku cute ah serichi erukaaSathama serichi Erundah mothamaa mudichi erupanga Thala Fans blockbuster wishes Hiphop thaliva,Positive
tamil,                            ,Positive
tamil,Mairu adichutu sagunga da jathi paithiyangala,Negative
tamil,STILL 60K LIKES FOR 600K LIKES,unknownstate
tamil,Hindi pink movie copy in Tamil,Negative
tamil,Yuvan  Vera lvl bgm,Positive
tamil,Suriya kv anand mohanlal  verithanam,Positive
tamil,       ,Negative
tamil,VJS      ,unknownstate
tamil,046 pubg fans hit likes,Positive
tamil,bairavaa sikrama vaaa  thalapathy Im waiting ,Positive
tamil,MARANA mass aa irukid talaivar oda  style PETTA pongal than inda vasa  PETTA parak,Positive
tamil,     ,Positive
tamil,1m likes varanum please alla active,Positive
tamil,156 watch in 025 majic oh akshay kumar,Mixedfeelings
tamil,10M views vathathuku apparam yaarellam teaser ah 10times ku Mela paathinga Naa 20 times paathutten,unknownstate
tamil,Mass mass masss na  Final touch la dha nikkuringa,Positive
tamil,Vaga THALA Suriya super padam,Positive
